,age_end,age_start,ethnicity,mean_value,sex,year_end,year_start
606,7,6,CHI,0.1,Male,2012,2011
607,8,7,CHI,0.1,Male,2012,2011
608,9,8,CHI,0.1,Male,2012,2011
609,10,9,CHI,0.1,Male,2012,2011
610,11,10,CHI,0.1,Male,2012,2011
611,12,11,CHI,0.1,Male,2012,2011
612,13,12,CHI,0.1,Male,2012,2011
613,14,13,CHI,0.1,Male,2012,2011
614,15,14,CHI,0.1,Male,2012,2011
615,16,15,CHI,0.1,Male,2012,2011
616,17,16,CHI,0.1,Male,2012,2011
617,18,17,CHI,0.1,Male,2012,2011
618,19,18,CHI,0.1,Male,2012,2011
619,20,19,CHI,0.1,Male,2012,2011
620,21,20,CHI,0.1,Male,2012,2011
621,22,21,CHI,0.1,Male,2012,2011
622,23,22,CHI,0.1,Male,2012,2011
623,24,23,CHI,0.1,Male,2012,2011
624,25,24,CHI,0.1,Male,2012,2011
625,26,25,CHI,0.1,Male,2012,2011
626,27,26,CHI,0.1,Male,2012,2011
627,28,27,CHI,0.1,Male,2012,2011
628,29,28,CHI,0.1,Male,2012,2011
629,30,29,CHI,0.1,Male,2012,2011
630,31,30,CHI,0.1,Male,2012,2011
631,32,31,CHI,0.1,Male,2012,2011
632,33,32,CHI,0.1,Male,2012,2011
633,34,33,CHI,0.1,Male,2012,2011
634,35,34,CHI,0.1,Male,2012,2011
635,36,35,CHI,0.1,Male,2012,2011
636,37,36,CHI,0.1,Male,2012,2011
637,38,37,CHI,0.1,Male,2012,2011
638,39,38,CHI,0.1,Male,2012,2011
639,40,39,CHI,0.1,Male,2012,2011
640,41,40,CHI,0.1,Male,2012,2011
641,42,41,CHI,0.1,Male,2012,2011
642,43,42,CHI,0.1,Male,2012,2011
643,44,43,CHI,0.1,Male,2012,2011
644,45,44,CHI,0.1,Male,2012,2011
645,46,45,CHI,0.1,Male,2012,2011
646,47,46,CHI,0.1,Male,2012,2011
647,48,47,CHI,0.1,Male,2012,2011
648,49,48,CHI,0.1,Male,2012,2011
649,50,49,CHI,0.1,Male,2012,2011
650,51,50,CHI,0.1,Male,2012,2011
651,52,51,CHI,0.1,Male,2012,2011
652,53,52,CHI,0.1,Male,2012,2011
653,54,53,CHI,0.1,Male,2012,2011
654,55,54,CHI,0.1,Male,2012,2011
655,56,55,CHI,0.1,Male,2012,2011
656,57,56,CHI,0.1,Male,2012,2011
657,58,57,CHI,0.1,Male,2012,2011
658,59,58,CHI,0.1,Male,2012,2011
659,60,59,CHI,0.1,Male,2012,2011
660,61,60,CHI,0.1,Male,2012,2011
661,62,61,CHI,0.1,Male,2012,2011
662,63,62,CHI,0.1,Male,2012,2011
663,64,63,CHI,0.1,Male,2012,2011
664,65,64,CHI,0.1,Male,2012,2011
665,66,65,CHI,0.1,Male,2012,2011
666,67,66,CHI,0.1,Male,2012,2011
667,68,67,CHI,0.1,Male,2012,2011
668,69,68,CHI,0.1,Male,2012,2011
669,70,69,CHI,0.1,Male,2012,2011
670,71,70,CHI,0.1,Male,2012,2011
671,72,71,CHI,0.1,Male,2012,2011
672,73,72,CHI,0.1,Male,2012,2011
673,74,73,CHI,0.1,Male,2012,2011
674,75,74,CHI,0.1,Male,2012,2011
675,76,75,CHI,0.1,Male,2012,2011
676,77,76,CHI,0.1,Male,2012,2011
677,78,77,CHI,0.1,Male,2012,2011
678,79,78,CHI,0.1,Male,2012,2011
679,80,79,CHI,0.1,Male,2012,2011
680,81,80,CHI,0.1,Male,2012,2011
681,82,81,CHI,0.1,Male,2012,2011
682,83,82,CHI,0.1,Male,2012,2011
683,84,83,CHI,0.1,Male,2012,2011
684,85,84,CHI,0.1,Male,2012,2011
685,86,85,CHI,0.1,Male,2012,2011
686,87,86,CHI,0.1,Male,2012,2011
687,88,87,CHI,0.1,Male,2012,2011
688,89,88,CHI,0.1,Male,2012,2011
689,90,89,CHI,0.1,Male,2012,2011
690,91,90,CHI,0.1,Male,2012,2011
691,92,91,CHI,0.1,Male,2012,2011
692,93,92,CHI,0.1,Male,2012,2011
693,94,93,CHI,0.1,Male,2012,2011
694,95,94,CHI,0.1,Male,2012,2011
695,96,95,CHI,0.1,Male,2012,2011
696,97,96,CHI,0.1,Male,2012,2011
697,98,97,CHI,0.1,Male,2012,2011
698,99,98,CHI,0.1,Male,2012,2011
699,100,99,CHI,0.1,Male,2012,2011
700,1,0,CHI,0.1,Female,2012,2011
701,2,1,CHI,0.1,Female,2012,2011
702,3,2,CHI,0.1,Female,2012,2011
703,4,3,CHI,0.1,Female,2012,2011
704,5,4,CHI,0.1,Female,2012,2011
705,6,5,CHI,0.1,Female,2012,2011
706,7,6,CHI,0.1,Female,2012,2011
707,8,7,CHI,0.1,Female,2012,2011
708,9,8,CHI,0.1,Female,2012,2011
709,10,9,CHI,0.1,Female,2012,2011
710,11,10,CHI,0.1,Female,2012,2011
711,12,11,CHI,0.1,Female,2012,2011
712,13,12,CHI,0.1,Female,2012,2011
713,14,13,CHI,0.1,Female,2012,2011
714,15,14,CHI,0.1,Female,2012,2011
715,16,15,CHI,0.1,Female,2012,2011
716,17,16,CHI,0.1,Female,2012,2011
717,18,17,CHI,0.1,Female,2012,2011
718,19,18,CHI,0.1,Female,2012,2011
719,20,19,CHI,0.1,Female,2012,2011
720,21,20,CHI,0.1,Female,2012,2011
721,22,21,CHI,0.1,Female,2012,2011
722,23,22,CHI,0.1,Female,2012,2011
723,24,23,CHI,0.1,Female,2012,2011
724,25,24,CHI,0.1,Female,2012,2011
725,26,25,CHI,0.1,Female,2012,2011
726,27,26,CHI,0.1,Female,2012,2011
727,28,27,CHI,0.1,Female,2012,2011
728,29,28,CHI,0.1,Female,2012,2011
729,30,29,CHI,0.1,Female,2012,2011
730,31,30,CHI,0.1,Female,2012,2011
731,32,31,CHI,0.1,Female,2012,2011
732,33,32,CHI,0.1,Female,2012,2011
733,34,33,CHI,0.1,Female,2012,2011
734,35,34,CHI,0.1,Female,2012,2011
735,36,35,CHI,0.1,Female,2012,2011
736,37,36,CHI,0.1,Female,2012,2011
737,38,37,CHI,0.1,Female,2012,2011
738,39,38,CHI,0.1,Female,2012,2011
739,40,39,CHI,0.1,Female,2012,2011
740,41,40,CHI,0.1,Female,2012,2011
741,42,41,CHI,0.1,Female,2012,2011
742,43,42,CHI,0.1,Female,2012,2011
743,44,43,CHI,0.1,Female,2012,2011
744,45,44,CHI,0.1,Female,2012,2011
745,46,45,CHI,0.1,Female,2012,2011
746,47,46,CHI,0.1,Female,2012,2011
747,48,47,CHI,0.1,Female,2012,2011
748,49,48,CHI,0.1,Female,2012,2011
749,50,49,CHI,0.1,Female,2012,2011
750,51,50,CHI,0.1,Female,2012,2011
751,52,51,CHI,0.1,Female,2012,2011
752,53,52,CHI,0.1,Female,2012,2011
753,54,53,CHI,0.1,Female,2012,2011
754,55,54,CHI,0.1,Female,2012,2011
755,56,55,CHI,0.1,Female,2012,2011
756,57,56,CHI,0.1,Female,2012,2011
757,58,57,CHI,0.1,Female,2012,2011
758,59,58,CHI,0.1,Female,2012,2011
759,60,59,CHI,0.1,Female,2012,2011
760,61,60,CHI,0.1,Female,2012,2011
761,62,61,CHI,0.1,Female,2012,2011
762,63,62,CHI,0.1,Female,2012,2011
763,64,63,CHI,0.1,Female,2012,2011
764,65,64,CHI,0.1,Female,2012,2011
765,66,65,CHI,0.1,Female,2012,2011
766,67,66,CHI,0.1,Female,2012,2011
767,68,67,CHI,0.1,Female,2012,2011
768,69,68,CHI,0.1,Female,2012,2011
769,70,69,CHI,0.1,Female,2012,2011
770,71,70,CHI,0.1,Female,2012,2011
771,72,71,CHI,0.1,Female,2012,2011
772,73,72,CHI,0.1,Female,2012,2011
773,74,73,CHI,0.1,Female,2012,2011
774,75,74,CHI,0.1,Female,2012,2011
775,76,75,CHI,0.1,Female,2012,2011
776,77,76,CHI,0.1,Female,2012,2011
777,78,77,CHI,0.1,Female,2012,2011
778,79,78,CHI,0.1,Female,2012,2011
779,80,79,CHI,0.1,Female,2012,2011
780,81,80,CHI,0.1,Female,2012,2011
781,82,81,CHI,0.1,Female,2012,2011
782,83,82,CHI,0.1,Female,2012,2011
783,84,83,CHI,0.1,Female,2012,2011
784,85,84,CHI,0.1,Female,2012,2011
785,86,85,CHI,0.1,Female,2012,2011
786,87,86,CHI,0.1,Female,2012,2011
787,88,87,CHI,0.1,Female,2012,2011
788,89,88,CHI,0.1,Female,2012,2011
789,90,89,CHI,0.1,Female,2012,2011
790,91,90,CHI,0.1,Female,2012,2011
791,92,91,CHI,0.1,Female,2012,2011
792,93,92,CHI,0.1,Female,2012,2011
793,94,93,CHI,0.1,Female,2012,2011
794,95,94,CHI,0.1,Female,2012,2011
795,96,95,CHI,0.1,Female,2012,2011
796,97,96,CHI,0.1,Female,2012,2011
797,98,97,CHI,0.1,Female,2012,2011
798,99,98,CHI,0.1,Female,2012,2011
799,100,99,CHI,0.1,Female,2012,2011
800,1,0,IND,0.1,Male,2012,2011
801,2,1,IND,0.1,Male,2012,2011
802,3,2,IND,0.1,Male,2012,2011
803,4,3,IND,0.1,Male,2012,2011
804,5,4,IND,0.1,Male,2012,2011
805,6,5,IND,0.1,Male,2012,2011
806,7,6,IND,0.1,Male,2012,2011
807,8,7,IND,0.1,Male,2012,2011
808,9,8,IND,0.1,Male,2012,2011
809,10,9,IND,0.1,Male,2012,2011
810,11,10,IND,0.1,Male,2012,2011
811,12,11,IND,0.1,Male,2012,2011
812,13,12,IND,0.1,Male,2012,2011
813,14,13,IND,0.1,Male,2012,2011
814,15,14,IND,0.1,Male,2012,2011
815,16,15,IND,0.1,Male,2012,2011
816,17,16,IND,0.1,Male,2012,2011
817,18,17,IND,0.1,Male,2012,2011
818,19,18,IND,0.1,Male,2012,2011
819,20,19,IND,0.1,Male,2012,2011
820,21,20,IND,0.1,Male,2012,2011
821,22,21,IND,0.1,Male,2012,2011
822,23,22,IND,0.1,Male,2012,2011
823,24,23,IND,0.1,Male,2012,2011
824,25,24,IND,0.1,Male,2012,2011
825,26,25,IND,0.1,Male,2012,2011
826,27,26,IND,0.1,Male,2012,2011
827,28,27,IND,0.1,Male,2012,2011
828,29,28,IND,0.1,Male,2012,2011
829,30,29,IND,0.1,Male,2012,2011
830,31,30,IND,0.1,Male,2012,2011
831,32,31,IND,0.1,Male,2012,2011
832,33,32,IND,0.1,Male,2012,2011
833,34,33,IND,0.1,Male,2012,2011
834,35,34,IND,0.1,Male,2012,2011
835,36,35,IND,0.1,Male,2012,2011
836,37,36,IND,0.1,Male,2012,2011
837,38,37,IND,0.1,Male,2012,2011
838,39,38,IND,0.1,Male,2012,2011
839,40,39,IND,0.1,Male,2012,2011
840,41,40,IND,0.1,Male,2012,2011
841,42,41,IND,0.1,Male,2012,2011
842,43,42,IND,0.1,Male,2012,2011
843,44,43,IND,0.1,Male,2012,2011
844,45,44,IND,0.1,Male,2012,2011
845,46,45,IND,0.1,Male,2012,2011
846,47,46,IND,0.1,Male,2012,2011
847,48,47,IND,0.1,Male,2012,2011
848,49,48,IND,0.1,Male,2012,2011
849,50,49,IND,0.1,Male,2012,2011
850,51,50,IND,0.1,Male,2012,2011
851,52,51,IND,0.1,Male,2012,2011
852,53,52,IND,0.1,Male,2012,2011
853,54,53,IND,0.1,Male,2012,2011
854,55,54,IND,0.1,Male,2012,2011
855,56,55,IND,0.1,Male,2012,2011
856,57,56,IND,0.1,Male,2012,2011
857,58,57,IND,0.1,Male,2012,2011
858,59,58,IND,0.1,Male,2012,2011
859,60,59,IND,0.1,Male,2012,2011
860,61,60,IND,0.1,Male,2012,2011
861,62,61,IND,0.1,Male,2012,2011
862,63,62,IND,0.1,Male,2012,2011
863,64,63,IND,0.1,Male,2012,2011
864,65,64,IND,0.1,Male,2012,2011
865,66,65,IND,0.1,Male,2012,2011
866,67,66,IND,0.1,Male,2012,2011
867,68,67,IND,0.1,Male,2012,2011
868,69,68,IND,0.1,Male,2012,2011
869,70,69,IND,0.1,Male,2012,2011
870,71,70,IND,0.1,Male,2012,2011
871,72,71,IND,0.1,Male,2012,2011
872,73,72,IND,0.1,Male,2012,2011
873,74,73,IND,0.1,Male,2012,2011
874,75,74,IND,0.1,Male,2012,2011
875,76,75,IND,0.1,Male,2012,2011
876,77,76,IND,0.1,Male,2012,2011
877,78,77,IND,0.1,Male,2012,2011
878,79,78,IND,0.1,Male,2012,2011
879,80,79,IND,0.1,Male,2012,2011
880,81,80,IND,0.1,Male,2012,2011
881,82,81,IND,0.1,Male,2012,2011
882,83,82,IND,0.1,Male,2012,2011
883,84,83,IND,0.1,Male,2012,2011
884,85,84,IND,0.1,Male,2012,2011
885,86,85,IND,0.1,Male,2012,2011
886,87,86,IND,0.1,Male,2012,2011
887,88,87,IND,0.1,Male,2012,2011
888,89,88,IND,0.1,Male,2012,2011
889,90,89,IND,0.1,Male,2012,2011
890,91,90,IND,0.1,Male,2012,2011
891,92,91,IND,0.1,Male,2012,2011
892,93,92,IND,0.1,Male,2012,2011
893,94,93,IND,0.1,Male,2012,2011
894,95,94,IND,0.1,Male,2012,2011
895,96,95,IND,0.1,Male,2012,2011
896,97,96,IND,0.1,Male,2012,2011
897,98,97,IND,0.1,Male,2012,2011
898,99,98,IND,0.1,Male,2012,2011
899,100,99,IND,0.1,Male,2012,2011
900,1,0,IND,0.1,Female,2012,2011
901,2,1,IND,0.1,Female,2012,2011
902,3,2,IND,0.1,Female,2012,2011
903,4,3,IND,0.1,Female,2012,2011
904,5,4,IND,0.1,Female,2012,2011
905,6,5,IND,0.1,Female,2012,2011
906,7,6,IND,0.1,Female,2012,2011
907,8,7,IND,0.1,Female,2012,2011
908,9,8,IND,0.1,Female,2012,2011
909,10,9,IND,0.1,Female,2012,2011
910,11,10,IND,0.1,Female,2012,2011
911,12,11,IND,0.1,Female,2012,2011
912,13,12,IND,0.1,Female,2012,2011
913,14,13,IND,0.1,Female,2012,2011
914,15,14,IND,0.1,Female,2012,2011
915,16,15,IND,0.1,Female,2012,2011
916,17,16,IND,0.1,Female,2012,2011
917,18,17,IND,0.1,Female,2012,2011
918,19,18,IND,0.1,Female,2012,2011
919,20,19,IND,0.1,Female,2012,2011
920,21,20,IND,0.1,Female,2012,2011
921,22,21,IND,0.1,Female,2012,2011
922,23,22,IND,0.1,Female,2012,2011
923,24,23,IND,0.1,Female,2012,2011
924,25,24,IND,0.1,Female,2012,2011
925,26,25,IND,0.1,Female,2012,2011
926,27,26,IND,0.1,Female,2012,2011
927,28,27,IND,0.1,Female,2012,2011
928,29,28,IND,0.1,Female,2012,2011
929,30,29,IND,0.1,Female,2012,2011
930,31,30,IND,0.1,Female,2012,2011
931,32,31,IND,0.1,Female,2012,2011
932,33,32,IND,0.1,Female,2012,2011
933,34,33,IND,0.1,Female,2012,2011
934,35,34,IND,0.1,Female,2012,2011
935,36,35,IND,0.1,Female,2012,2011
936,37,36,IND,0.1,Female,2012,2011
937,38,37,IND,0.1,Female,2012,2011
938,39,38,IND,0.1,Female,2012,2011
939,40,39,IND,0.1,Female,2012,2011
940,41,40,IND,0.1,Female,2012,2011
941,42,41,IND,0.1,Female,2012,2011
942,43,42,IND,0.1,Female,2012,2011
943,44,43,IND,0.1,Female,2012,2011
944,45,44,IND,0.1,Female,2012,2011
945,46,45,IND,0.1,Female,2012,2011
946,47,46,IND,0.1,Female,2012,2011
947,48,47,IND,0.1,Female,2012,2011
948,49,48,IND,0.1,Female,2012,2011
949,50,49,IND,0.1,Female,2012,2011
950,51,50,IND,0.1,Female,2012,2011
951,52,51,IND,0.1,Female,2012,2011
952,53,52,IND,0.1,Female,2012,2011
953,54,53,IND,0.1,Female,2012,2011
954,55,54,IND,0.1,Female,2012,2011
955,56,55,IND,0.1,Female,2012,2011
956,57,56,IND,0.1,Female,2012,2011
957,58,57,IND,0.1,Female,2012,2011
958,59,58,IND,0.1,Female,2012,2011
959,60,59,IND,0.1,Female,2012,2011
960,61,60,IND,0.1,Female,2012,2011
961,62,61,IND,0.1,Female,2012,2011
962,63,62,IND,0.1,Female,2012,2011
963,64,63,IND,0.1,Female,2012,2011
964,65,64,IND,0.1,Female,2012,2011
965,66,65,IND,0.1,Female,2012,2011
966,67,66,IND,0.1,Female,2012,2011
967,68,67,IND,0.1,Female,2012,2011
968,69,68,IND,0.1,Female,2012,2011
969,70,69,IND,0.1,Female,2012,2011
970,71,70,IND,0.1,Female,2012,2011
971,72,71,IND,0.1,Female,2012,2011
972,73,72,IND,0.1,Female,2012,2011
973,74,73,IND,0.1,Female,2012,2011
974,75,74,IND,0.1,Female,2012,2011
975,76,75,IND,0.1,Female,2012,2011
976,77,76,IND,0.1,Female,2012,2011
977,78,77,IND,0.1,Female,2012,2011
978,79,78,IND,0.1,Female,2012,2011
979,80,79,IND,0.1,Female,2012,2011
980,81,80,IND,0.1,Female,2012,2011
981,82,81,IND,0.1,Female,2012,2011
982,83,82,IND,0.1,Female,2012,2011
983,84,83,IND,0.1,Female,2012,2011
984,85,84,IND,0.1,Female,2012,2011
985,86,85,IND,0.1,Female,2012,2011
986,87,86,IND,0.1,Female,2012,2011
987,88,87,IND,0.1,Female,2012,2011
988,89,88,IND,0.1,Female,2012,2011
989,90,89,IND,0.1,Female,2012,2011
990,91,90,IND,0.1,Female,2012,2011
991,92,91,IND,0.1,Female,2012,2011
992,93,92,IND,0.1,Female,2012,2011
993,94,93,IND,0.1,Female,2012,2011
994,95,94,IND,0.1,Female,2012,2011
995,96,95,IND,0.1,Female,2012,2011
996,97,96,IND,0.1,Female,2012,2011
997,98,97,IND,0.1,Female,2012,2011
998,99,98,IND,0.1,Female,2012,2011
999,100,99,IND,0.1,Female,2012,2011
1000,1,0,MIX,0.1,Male,2012,2011
1001,2,1,MIX,0.1,Male,2012,2011
1002,3,2,MIX,0.1,Male,2012,2011
1003,4,3,MIX,0.1,Male,2012,2011
1004,5,4,MIX,0.1,Male,2012,2011
1005,6,5,MIX,0.1,Male,2012,2011
1006,7,6,MIX,0.1,Male,2012,2011
1007,8,7,MIX,0.1,Male,2012,2011
1008,9,8,MIX,0.1,Male,2012,2011
1009,10,9,MIX,0.1,Male,2012,2011
1010,11,10,MIX,0.1,Male,2012,2011
1011,12,11,MIX,0.1,Male,2012,2011
1012,13,12,MIX,0.1,Male,2012,2011
1013,14,13,MIX,0.1,Male,2012,2011
1014,15,14,MIX,0.1,Male,2012,2011
1015,16,15,MIX,0.1,Male,2012,2011
1016,17,16,MIX,0.1,Male,2012,2011
1017,18,17,MIX,0.1,Male,2012,2011
1018,19,18,MIX,0.1,Male,2012,2011
1019,20,19,MIX,0.1,Male,2012,2011
1020,21,20,MIX,0.1,Male,2012,2011
1021,22,21,MIX,0.1,Male,2012,2011
1022,23,22,MIX,0.1,Male,2012,2011
1023,24,23,MIX,0.1,Male,2012,2011
1024,25,24,MIX,0.1,Male,2012,2011
1025,26,25,MIX,0.1,Male,2012,2011
1026,27,26,MIX,0.1,Male,2012,2011
1027,28,27,MIX,0.1,Male,2012,2011
1028,29,28,MIX,0.1,Male,2012,2011
1029,30,29,MIX,0.1,Male,2012,2011
1030,31,30,MIX,0.1,Male,2012,2011
1031,32,31,MIX,0.1,Male,2012,2011
1032,33,32,MIX,0.1,Male,2012,2011
1033,34,33,MIX,0.1,Male,2012,2011
1034,35,34,MIX,0.1,Male,2012,2011
1035,36,35,MIX,0.1,Male,2012,2011
1036,37,36,MIX,0.1,Male,2012,2011
1037,38,37,MIX,0.1,Male,2012,2011
1038,39,38,MIX,0.1,Male,2012,2011
1039,40,39,MIX,0.1,Male,2012,2011
1040,41,40,MIX,0.1,Male,2012,2011
1041,42,41,MIX,0.1,Male,2012,2011
1042,43,42,MIX,0.1,Male,2012,2011
1043,44,43,MIX,0.1,Male,2012,2011
1044,45,44,MIX,0.1,Male,2012,2011
1045,46,45,MIX,0.1,Male,2012,2011
1046,47,46,MIX,0.1,Male,2012,2011
1047,48,47,MIX,0.1,Male,2012,2011
1048,49,48,MIX,0.1,Male,2012,2011
1049,50,49,MIX,0.1,Male,2012,2011
1050,51,50,MIX,0.1,Male,2012,2011
1051,52,51,MIX,0.1,Male,2012,2011
1052,53,52,MIX,0.1,Male,2012,2011
1053,54,53,MIX,0.1,Male,2012,2011
1054,55,54,MIX,0.1,Male,2012,2011
1055,56,55,MIX,0.1,Male,2012,2011
1056,57,56,MIX,0.1,Male,2012,2011
1057,58,57,MIX,0.1,Male,2012,2011
1058,59,58,MIX,0.1,Male,2012,2011
1059,60,59,MIX,0.1,Male,2012,2011
1060,61,60,MIX,0.1,Male,2012,2011
1061,62,61,MIX,0.1,Male,2012,2011
1062,63,62,MIX,0.1,Male,2012,2011
1063,64,63,MIX,0.1,Male,2012,2011
1064,65,64,MIX,0.1,Male,2012,2011
1065,66,65,MIX,0.1,Male,2012,2011
1066,67,66,MIX,0.1,Male,2012,2011
1067,68,67,MIX,0.1,Male,2012,2011
1068,69,68,MIX,0.1,Male,2012,2011
1069,70,69,MIX,0.1,Male,2012,2011
1070,71,70,MIX,0.1,Male,2012,2011
1071,72,71,MIX,0.1,Male,2012,2011
1072,73,72,MIX,0.1,Male,2012,2011
1073,74,73,MIX,0.1,Male,2012,2011
1074,75,74,MIX,0.1,Male,2012,2011
1075,76,75,MIX,0.1,Male,2012,2011
1076,77,76,MIX,0.1,Male,2012,2011
1077,78,77,MIX,0.1,Male,2012,2011
1078,79,78,MIX,0.1,Male,2012,2011
1079,80,79,MIX,0.1,Male,2012,2011
1080,81,80,MIX,0.1,Male,2012,2011
1081,82,81,MIX,0.1,Male,2012,2011
1082,83,82,MIX,0.1,Male,2012,2011
1083,84,83,MIX,0.1,Male,2012,2011
1084,85,84,MIX,0.1,Male,2012,2011
1085,86,85,MIX,0.1,Male,2012,2011
1086,87,86,MIX,0.1,Male,2012,2011
1087,88,87,MIX,0.1,Male,2012,2011
1088,89,88,MIX,0.1,Male,2012,2011
1089,90,89,MIX,0.1,Male,2012,2011
1090,91,90,MIX,0.1,Male,2012,2011
1091,92,91,MIX,0.1,Male,2012,2011
1092,93,92,MIX,0.1,Male,2012,2011
1093,94,93,MIX,0.1,Male,2012,2011
1094,95,94,MIX,0.1,Male,2012,2011
1095,96,95,MIX,0.1,Male,2012,2011
1096,97,96,MIX,0.1,Male,2012,2011
1097,98,97,MIX,0.1,Male,2012,2011
1098,99,98,MIX,0.1,Male,2012,2011
1099,100,99,MIX,0.1,Male,2012,2011
1100,1,0,MIX,0.1,Female,2012,2011
1101,2,1,MIX,0.1,Female,2012,2011
1102,3,2,MIX,0.1,Female,2012,2011
1103,4,3,MIX,0.1,Female,2012,2011
1104,5,4,MIX,0.1,Female,2012,2011
1105,6,5,MIX,0.1,Female,2012,2011
1106,7,6,MIX,0.1,Female,2012,2011
1107,8,7,MIX,0.1,Female,2012,2011
1108,9,8,MIX,0.1,Female,2012,2011
1109,10,9,MIX,0.1,Female,2012,2011
1110,11,10,MIX,0.1,Female,2012,2011
1111,12,11,MIX,0.1,Female,2012,2011
1112,13,12,MIX,0.1,Female,2012,2011
1113,14,13,MIX,0.1,Female,2012,2011
1114,15,14,MIX,0.1,Female,2012,2011
1115,16,15,MIX,0.1,Female,2012,2011
1116,17,16,MIX,0.1,Female,2012,2011
1117,18,17,MIX,0.1,Female,2012,2011
1118,19,18,MIX,0.1,Female,2012,2011
1119,20,19,MIX,0.1,Female,2012,2011
1120,21,20,MIX,0.1,Female,2012,2011
1121,22,21,MIX,0.1,Female,2012,2011
1122,23,22,MIX,0.1,Female,2012,2011
1123,24,23,MIX,0.1,Female,2012,2011
1124,25,24,MIX,0.1,Female,2012,2011
1125,26,25,MIX,0.1,Female,2012,2011
1126,27,26,MIX,0.1,Female,2012,2011
1127,28,27,MIX,0.1,Female,2012,2011
1128,29,28,MIX,0.1,Female,2012,2011
1129,30,29,MIX,0.1,Female,2012,2011
1130,31,30,MIX,0.1,Female,2012,2011
1131,32,31,MIX,0.1,Female,2012,2011
1132,33,32,MIX,0.1,Female,2012,2011
1133,34,33,MIX,0.1,Female,2012,2011
1134,35,34,MIX,0.1,Female,2012,2011
1135,36,35,MIX,0.1,Female,2012,2011
1136,37,36,MIX,0.1,Female,2012,2011
1137,38,37,MIX,0.1,Female,2012,2011
1138,39,38,MIX,0.1,Female,2012,2011
1139,40,39,MIX,0.1,Female,2012,2011
1140,41,40,MIX,0.1,Female,2012,2011
1141,42,41,MIX,0.1,Female,2012,2011
1142,43,42,MIX,0.1,Female,2012,2011
1143,44,43,MIX,0.1,Female,2012,2011
1144,45,44,MIX,0.1,Female,2012,2011
1145,46,45,MIX,0.1,Female,2012,2011
1146,47,46,MIX,0.1,Female,2012,2011
1147,48,47,MIX,0.1,Female,2012,2011
1148,49,48,MIX,0.1,Female,2012,2011
1149,50,49,MIX,0.1,Female,2012,2011
1150,51,50,MIX,0.1,Female,2012,2011
1151,52,51,MIX,0.1,Female,2012,2011
1152,53,52,MIX,0.1,Female,2012,2011
1153,54,53,MIX,0.1,Female,2012,2011
1154,55,54,MIX,0.1,Female,2012,2011
1155,56,55,MIX,0.1,Female,2012,2011
1156,57,56,MIX,0.1,Female,2012,2011
1157,58,57,MIX,0.1,Female,2012,2011
1158,59,58,MIX,0.1,Female,2012,2011
1159,60,59,MIX,0.1,Female,2012,2011
1160,61,60,MIX,0.1,Female,2012,2011
1161,62,61,MIX,0.1,Female,2012,2011
1162,63,62,MIX,0.1,Female,2012,2011
1163,64,63,MIX,0.1,Female,2012,2011
1164,65,64,MIX,0.1,Female,2012,2011
1165,66,65,MIX,0.1,Female,2012,2011
1166,67,66,MIX,0.1,Female,2012,2011
1167,68,67,MIX,0.1,Female,2012,2011
1168,69,68,MIX,0.1,Female,2012,2011
1169,70,69,MIX,0.1,Female,2012,2011
1170,71,70,MIX,0.1,Female,2012,2011
1171,72,71,MIX,0.1,Female,2012,2011
1172,73,72,MIX,0.1,Female,2012,2011
1173,74,73,MIX,0.1,Female,2012,2011
1174,75,74,MIX,0.1,Female,2012,2011
1175,76,75,MIX,0.1,Female,2012,2011
1176,77,76,MIX,0.1,Female,2012,2011
1177,78,77,MIX,0.1,Female,2012,2011
1178,79,78,MIX,0.1,Female,2012,2011
1179,80,79,MIX,0.1,Female,2012,2011
1180,81,80,MIX,0.1,Female,2012,2011
1181,82,81,MIX,0.1,Female,2012,2011
1182,83,82,MIX,0.1,Female,2012,2011
1183,84,83,MIX,0.1,Female,2012,2011
1184,85,84,MIX,0.1,Female,2012,2011
1185,86,85,MIX,0.1,Female,2012,2011
1186,87,86,MIX,0.1,Female,2012,2011
1187,88,87,MIX,0.1,Female,2012,2011
1188,89,88,MIX,0.1,Female,2012,2011
1189,90,89,MIX,0.1,Female,2012,2011
1190,91,90,MIX,0.1,Female,2012,2011
1191,92,91,MIX,0.1,Female,2012,2011
1192,93,92,MIX,0.1,Female,2012,2011
1193,94,93,MIX,0.1,Female,2012,2011
1194,95,94,MIX,0.1,Female,2012,2011
1195,96,95,MIX,0.1,Female,2012,2011
1196,97,96,MIX,0.1,Female,2012,2011
1197,98,97,MIX,0.1,Female,2012,2011
1198,99,98,MIX,0.1,Female,2012,2011
1199,100,99,MIX,0.1,Female,2012,2011
1200,1,0,OAS,0.1,Male,2012,2011
1201,2,1,OAS,0.1,Male,2012,2011
1202,3,2,OAS,0.1,Male,2012,2011
1203,4,3,OAS,0.1,Male,2012,2011
1204,5,4,OAS,0.1,Male,2012,2011
1205,6,5,OAS,0.1,Male,2012,2011
1206,7,6,OAS,0.1,Male,2012,2011
1207,8,7,OAS,0.1,Male,2012,2011
1208,9,8,OAS,0.1,Male,2012,2011
1209,10,9,OAS,0.1,Male,2012,2011
1210,11,10,OAS,0.1,Male,2012,2011
1211,12,11,OAS,0.1,Male,2012,2011
